"fishery_unit_id","country","region","trip","distance","commitment","labour","utilization","economy","disposal","ownership","size","motorization","mechanization","gear","refrigeration","total_char"
"Asia_fishery_unit183","Country41","Asia",2,2,3,3,1,1,1,2,1,2,2,1,1,"22"
"Asia_fishery_unit184","Country41","Asia",1,1,3,0,1,1,1,2,1,1,0,0,1,"13"
"Asia_fishery_unit185","Country41","Asia",2,2,3,3,1,1,1,2,1,2,1,1,2,"22"
"Asia_fishery_unit186","Country41","Asia",2,2,3,3,1,1,1,2,1,1,2,1,2,"22"
"Asia_fishery_unit187","Country41","Asia",1,0,3,2,1,1,1,2,1,1,0,0,1,"14"
"Asia_fishery_unit188","Country41","Asia",1,0,3,0,0,1,1,2,1,1,2,3,1,"16"
"Asia_fishery_unit189","Country41","Asia",1,2,2,3,1,1,1,2,1,2,1,1,1,"19"
"Asia_fishery_unit190","Country41","Asia",1,1,3,0,1,1,1,2,1,1,0,0,1,"13"
"Asia_fishery_unit191","Country41","Asia",1,1,2,1,1,1,1,2,1,1,0,0,1,"13"
"Asia_fishery_unit192","Country41","Asia",2,2,2,3,1,1,1,2,1,1,2,1,0,"19"
"Asia_fishery_unit193","Country41","Asia",1,1,3,3,1,1,1,2,1,1,1,0,0,"16"
"Asia_fishery_unit194","Country41","Asia",1,1,3,2,1,1,1,2,1,1,0,0,0,"14"
"Asia_fishery_unit195","Country41","Asia",2,2,2,2,1,1,1,2,1,1,1,1,1,"18"
"Asia_fishery_unit196","Country41","Asia",1,2,2,1,1,1,1,2,1,2,1,1,1,"17"
"Asia_fishery_unit197","Country41","Asia",1,1,2,2,1,1,1,2,1,1,1,1,0,"15"
"Asia_fishery_unit198","Country41","Asia",1,1,2,2,1,1,1,2,1,1,0,1,0,"14"
"Asia_fishery_unit199","Country41","Asia",1,1,2,1,1,1,1,2,1,1,1,1,1,"15"
"Asia_fishery_unit200","Country41","Asia",2,2,3,3,1,1,1,2,1,1,2,1,1,"21"
"Asia_fishery_unit201","Country17","Asia",3,3,3,3,3,2,3,2,3,3,0,0,3,"31"
"Asia_fishery_unit202","Country17","Asia",3,3,3,3,0,1,1,2,2,2,3,3,2,"28"
"Asia_fishery_unit203","Country17","Asia",1,1,2,2,1,1,1,0,1,1,0,1,1,"13"
"Asia_fishery_unit204","Country17","Asia",3,3,3,3,2,3,3,3,2,2,2,1,3,"33"
"Asia_fishery_unit205","Country17","Asia",2,3,3,3,0,1,1,2,2,2,1,0,2,"22"
"Asia_fishery_unit206","Country17","Asia",2,2,3,3,2,2,3,2,1,2,1,2,2,"27"
"Asia_fishery_unit207","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,1,1,"11"
"Asia_fishery_unit208","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,1,1,"11"
"Asia_fishery_unit209","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,0,1,"10"
"Asia_fishery_unit210","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,0,1,"10"
"Asia_fishery_unit211","Country16","Asia",1,0,1,0,0,0,2,0,1,0,0,0,0,"5"
"Asia_fishery_unit212","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,0,1,"10"
"Asia_fishery_unit213","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,1,1,"11"
"Asia_fishery_unit214","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,0,1,"10"
"Asia_fishery_unit215","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,1,1,"11"
"Asia_fishery_unit216","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,1,1,"11"
"Asia_fishery_unit217","Country16","Asia",1,0,1,0,0,0,1,0,0,0,0,0,0,"3"
"Asia_fishery_unit218","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,1,1,"11"
"Asia_fishery_unit219","Country16","Asia",1,0,1,0,0,0,1,0,0,0,0,0,0,"3"
"Asia_fishery_unit220","Country16","Asia",1,0,1,0,0,0,1,0,0,0,0,0,0,"3"
"Asia_fishery_unit221","Country16","Asia",1,0,1,0,0,0,1,0,0,0,0,0,0,"3"
"Asia_fishery_unit222","Country16","Asia",1,0,1,0,0,0,1,0,0,0,0,0,0,"3"
"Asia_fishery_unit223","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,0,1,"10"
"Asia_fishery_unit224","Country16","Asia",1,1,1,1,0,1,1,0,0,0,0,0,1,"7"
"Asia_fishery_unit225","Country16","Asia",1,1,1,1,0,1,2,0,1,1,0,1,1,"11"
"Asia_fishery_unit226","Country2","Asia",2,2,3,1,1,2,1,1,2,1,0,0,2,"18"
"Asia_fishery_unit227","Country2","Asia",1,1,3,1,1,2,1,1,1,1,0,1,0,"14"
"Asia_fishery_unit228","Country2","Asia",1,1,3,1,1,2,1,1,1,1,0,1,0,"14"
"Asia_fishery_unit229","Country2","Asia",1,1,3,0,0,0,1,3,1,1,0,1,0,"12"
"Asia_fishery_unit230","Country2","Asia",1,1,3,1,1,2,1,1,1,1,0,1,0,"14"
"Asia_fishery_unit231","Country6","Asia",1,1,1,1,0,1,1,0,1,1,1,1,1,"11"
"Asia_fishery_unit232","Country6","Asia",1,1,1,2,0,1,1,0,1,1,1,1,2,"13"
"Europe_fishery_unit1","Country28","Europe",1,2,1,2,0,3,3,2,2,3,3,3,2,"27"
"Europe_fishery_unit2","Country28","Europe",1,2,1,2,0,3,3,2,2,3,3,3,2,"27"
"Europe_fishery_unit3","Country28","Europe",1,2,1,2,0,3,3,2,2,2,3,1,2,"24"
"Europe_fishery_unit4","Country28","Europe",1,2,1,2,0,3,3,2,2,2,3,1,2,"24"
"Europe_fishery_unit5","Country28","Europe",1,2,1,2,0,3,3,2,2,3,3,3,2,"27"
"Europe_fishery_unit6","Country28","Europe",1,2,1,2,0,3,3,2,2,2,2,1,2,"23"
"Europe_fishery_unit7","Country28","Europe",1,2,1,2,0,3,3,2,2,2,3,3,2,"26"
"Europe_fishery_unit8","Country28","Europe",1,2,1,2,0,3,3,2,2,2,2,1,2,"23"
"Europe_fishery_unit9","Country28","Europe",1,2,1,2,0,3,3,2,2,2,2,1,2,"23"
"Europe_fishery_unit10","Country28","Europe",0,0,1,0,0,1,1,0,2,1,1,1,0,"8"
"Europe_fishery_unit11","Country28","Europe",0,0,1,0,0,0,0,0,2,1,1,1,0,"6"
"Europe_fishery_unit12","Country43","Europe",2,2,3,2,1,3,3,0,1,2,3,3,1,"26"
"Europe_fishery_unit13","Country43","Europe",1,1,1,2,1,3,3,0,1,2,3,3,1,"22"
"Europe_fishery_unit14","Country43","Europe",1,1,3,2,1,3,3,0,1,1,2,1,1,"20"
"Europe_fishery_unit15","Country43","Europe",1,2,1,0,1,3,3,0,1,1,2,1,1,"17"
"Europe_fishery_unit16","Country43","Europe",1,1,3,2,1,3,3,0,1,1,2,0,1,"19"
"Europe_fishery_unit17","Country43","Europe",2,2,3,2,1,3,3,0,1,2,3,3,1,"26"
"Europe_fishery_unit18","Country43","Europe",1,1,1,2,1,3,3,0,1,2,3,3,1,"22"
"Europe_fishery_unit19","Country43","Europe",1,1,3,2,1,3,3,0,1,1,2,0,1,"19"
"Europe_fishery_unit20","Country43","Europe",2,2,3,2,1,3,3,0,1,2,3,3,1,"26"
"Europe_fishery_unit21","Country43","Europe",1,1,1,2,1,3,3,0,1,2,3,3,1,"22"
"Europe_fishery_unit22","Country43","Europe",1,1,1,0,1,3,3,0,1,1,2,1,1,"16"
"Europe_fishery_unit23","Country43","Europe",1,1,3,2,1,3,3,0,1,1,2,0,1,"19"
"Europe_fishery_unit24","Country43","Europe",1,1,3,2,1,3,3,0,1,1,2,1,1,"20"
"Europe_fishery_unit25","Country43","Europe",1,2,1,0,1,3,3,0,1,1,2,1,1,"17"
"Europe_fishery_unit26","Country43","Europe",1,1,3,2,1,3,3,0,1,1,2,0,1,"19"
"Europe_fishery_unit27","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit28","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit29","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit30","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit31","Country38","Europe",2,3,3,3,0,3,2,0,2,2,0,0,2,"22"
"Europe_fishery_unit32","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit33","Country38","Europe",0,0,3,0,0,3,2,0,0,0,1,0,0,"9"
"Europe_fishery_unit34","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,0,"12"
"Europe_fishery_unit35","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,0,"12"
"Europe_fishery_unit36","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,1,"13"
"Europe_fishery_unit37","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,0,"12"
"Europe_fishery_unit38","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit39","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit40","Country38","Europe",1,1,3,0,0,3,2,0,1,1,2,3,1,"18"
"Europe_fishery_unit41","Country38","Europe",1,1,3,0,0,3,2,0,1,1,2,3,1,"18"
"Europe_fishery_unit42","Country38","Europe",1,1,3,0,0,3,2,0,1,1,2,3,1,"18"
"Europe_fishery_unit43","Country38","Europe",1,1,3,0,0,3,2,0,1,1,2,3,1,"18"
"Europe_fishery_unit44","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,0,2,"15"
"Europe_fishery_unit45","Country38","Europe",1,1,3,0,0,3,2,0,1,1,2,3,0,"17"
"Europe_fishery_unit46","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,1,"13"
"Europe_fishery_unit47","Country38","Europe",0,0,3,0,0,3,2,0,0,0,0,0,0,"8"
"Europe_fishery_unit48","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,0,"12"
"Europe_fishery_unit49","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,1,1,"14"
"Europe_fishery_unit50","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit51","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,0,"12"
"Europe_fishery_unit52","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,0,0,"13"
"Europe_fishery_unit53","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,0,0,"13"
"Europe_fishery_unit54","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,0,0,"13"
"Europe_fishery_unit55","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,0,1,"14"
"Europe_fishery_unit56","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,0,1,"14"
"Europe_fishery_unit57","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,0,0,"13"
"Europe_fishery_unit58","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit59","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit60","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit61","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,0,"12"
"Europe_fishery_unit62","Country38","Europe",1,1,3,0,0,3,2,0,1,1,2,3,1,"18"
"Europe_fishery_unit63","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit64","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit65","Country38","Europe",1,1,3,0,0,3,2,0,1,1,2,3,1,"18"
"Europe_fishery_unit66","Country38","Europe",1,1,3,0,0,3,2,0,1,1,2,3,0,"17"
"Europe_fishery_unit67","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit68","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,1,"13"
"Europe_fishery_unit69","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit70","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit71","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit72","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit73","Country38","Europe",1,1,3,1,0,3,2,0,1,1,0,0,1,"14"
"Europe_fishery_unit74","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit75","Country38","Europe",1,1,3,0,0,3,2,0,1,1,0,0,1,"13"
"Europe_fishery_unit76","Country38","Europe",1,2,3,2,0,3,2,0,2,2,1,1,2,"21"
"Europe_fishery_unit77","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit78","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit79","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,1,1,"15"
"Europe_fishery_unit80","Country38","Europe",0,0,3,0,0,3,2,0,0,0,0,0,0,"8"
"Europe_fishery_unit81","Country38","Europe",2,2,3,1,0,3,2,0,2,2,2,1,2,"22"
"Europe_fishery_unit82","Country38","Europe",1,1,3,0,0,3,2,0,1,1,1,0,1,"14"
"Oceania_fishery_unit1","Country10","Oceania",0,0,3,0,0,0,2,0,1,0,0,0,0,"6"
"Oceania_fishery_unit2","Country10","Oceania",0,0,3,0,0,0,0,0,1,0,0,0,0,"4"
"Oceania_fishery_unit3","Country10","Oceania",0,0,3,0,1,0,1,0,0,0,0,0,1,"6"
"Oceania_fishery_unit4","Country10","Oceania",0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"Oceania_fishery_unit5","Country10","Oceania",3,1,3,3,1,1,3,1,1,1,1,0,2,"21"
"Oceania_fishery_unit6","Country10","Oceania",0,0,0,0,1,0,2,0,0,0,0,0,0,"3"
"Oceania_fishery_unit7","Country10","Oceania",0,1,2,1,0,0,2,0,0,0,0,1,1,"8"
"Oceania_fishery_unit8","Country10","Oceania",0,1,0,0,0,0,0,0,0,0,0,1,0,"2"
"Oceania_fishery_unit9","Country10","Oceania",0,1,2,1,2,1,2,1,1,1,0,0,1,"13"
"Oceania_fishery_unit10","Country10","Oceania",0,1,0,0,0,0,0,0,1,1,0,0,0,"3"
"Oceania_fishery_unit11","Country10","Oceania",0,0,1,0,0,0,1,0,0,0,0,0,0,"2"
"Oceania_fishery_unit12","Country10","Oceania",0,0,0,0,0,0,1,0,0,0,0,0,0,"1"
"Oceania_fishery_unit13","Country10","Oceania",0,0,1,0,0,0,1,0,0,0,0,0,0,"2"
"Oceania_fishery_unit14","Country10","Oceania",0,0,0,0,0,0,1,0,0,0,0,0,0,"1"
"Oceania_fishery_unit15","Country10","Oceania",0,0,1,0,0,0,1,0,0,0,0,0,0,"2"
"Oceania_fishery_unit16","Country10","Oceania",0,0,0,0,0,0,1,0,0,0,0,0,0,"1"
"Oceania_fishery_unit17","Country10","Oceania",0,0,2,0,1,1,1,0,1,1,0,0,1,"8"
"Oceania_fishery_unit18","Country10","Oceania",0,0,0,0,0,0,0,0,1,0,0,0,0,"1"
"Oceania_fishery_unit19","Country10","Oceania",0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Oceania_fishery_unit20","Country10","Oceania",0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Oceania_fishery_unit21","Country10","Oceania",2,2,3,1,1,1,2,0,1,1,0,0,1,"15"
"Oceania_fishery_unit22","Country10","Oceania",2,2,2,1,1,1,1,0,1,1,0,0,1,"13"
"Oceania_fishery_unit23","Country10","Oceania",2,2,2,1,1,1,2,0,1,1,0,0,1,"14"
"Oceania_fishery_unit24","Country10","Oceania",1,2,0,1,0,0,0,0,1,1,0,0,1,"7"
"Oceania_fishery_unit25","Country10","Oceania",1,1,0,1,0,0,2,0,1,1,0,0,1,"8"
"Oceania_fishery_unit26","Country10","Oceania",0,1,0,0,0,0,0,0,1,0,0,0,1,"3"
"Oceania_fishery_unit27","Country10","Oceania",0,1,2,1,0,1,2,0,1,0,0,0,1,"9"
"Oceania_fishery_unit28","Country10","Oceania",0,1,0,0,0,0,0,0,1,0,0,0,0,"2"
"Oceania_fishery_unit29","Country10","Oceania",0,1,2,1,0,1,2,0,1,0,0,0,1,"9"
"Oceania_fishery_unit30","Country10","Oceania",0,1,0,0,0,0,0,0,1,0,0,0,0,"2"
"Oceania_fishery_unit31","Country10","Oceania",1,1,2,1,0,1,2,0,1,1,0,0,1,"11"
"Oceania_fishery_unit32","Country10","Oceania",1,1,0,0,0,0,0,0,1,1,0,0,0,"4"
"Oceania_fishery_unit33","Country10","Oceania",2,3,2,1,1,1,2,0,1,1,2,2,1,"19"
"Oceania_fishery_unit34","Country10","Oceania",1,2,2,3,2,2,2,1,1,1,0,0,1,"18"
"Oceania_fishery_unit35","Country10","Oceania",1,2,0,1,0,0,0,0,1,1,0,0,0,"6"
"Oceania_fishery_unit36","Country10","Oceania",1,2,2,3,2,2,2,1,1,1,0,0,1,"18"
"Oceania_fishery_unit37","Country10","Oceania",1,2,0,1,0,0,0,0,1,1,0,0,0,"6"
